test_id,wp_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,connection_type,isp_name,is_isp,network_operator_name,manufacturer,device_name,hardware_version,firmware_version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
75372384,6048471,"2019-09-01 02:42:52","190.104.xxx.xxx",6124,3424,82,"Ciudad del Este","Paraguay","PY",-25.5167,-54.6167,"GigaNET","Paraguay","PY","Central","11","Capiatá",-25.349,-57.473,178.806,8,"Núcleo S.A.","1","Personal","NOKIA","RM-917_nam_usa_100","1.0.0.0","3058.50000.1439.0042",1,"Capiata, Paraguay","Capiata","locality","Paraguay","PY","Central","","",""
75372386,5954728,"2019-09-01 02:43:02","93.22.xxx.xxx",21658,1917,83,"Reims","France","FR",49.2628,4.0347,"Ikoula","France","FR","Grand Est","GES","Chateauvillain",48.036,4.914,93.8581,11,"SFR","1","F SFR","NOKIA","RM-937_apac_hong_kong_222","6.3.0.0","02540.00019.15053.26006",1,"Châteauvillain, France","Châteauvillain","locality","France","FR","Alsace-Champagne-Ardenne-Lorraine","Haute-Marne","","52120"
75372390,6048471,"2019-09-01 02:43:51","190.104.xxx.xxx",7994,3542,79,"Asuncion","Paraguay","PY",-25.2667,-57.6667,"Núcleo S.A., Personal","Paraguay","PY","Central","11","Capiatá",-25.349,-57.473,13.3955,8,"Núcleo S.A.","1","Personal","NOKIA","RM-917_nam_usa_100","1.0.0.0","3058.50000.1439.0042",1,"Capiata, Paraguay","Capiata","locality","Paraguay","PY","Central","","",""
75372393,6021512,"2019-09-01 02:44:13","46.211.xxx.xxx",271,3439,116,"Kharkiv","Ukraine","UA",50.0000,36.2500,"Kharkiv OnLine","Ukraine","UA","Kharkiv Oblast","63","Kharkiv",49.988,36.178,3.26872,8,"Kyivstar PJSC","1","KYIVSTAR","NOKIA","RM-1040_1009","1.0.0.0","02040.00021.14521.55003",1,"Kharkiv, Kharkiv Oblast, Ukraine","Kharkiv","locality","Ukraine","UA","Kharkiv Oblast","Kharkivs'ka city council","","61000"
75372395,5985295,"2019-09-01 02:45:11","188.170.xxx.xxx",5130,11652,62,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"Rostelecom","Russia","RU","Leningrad Oblast","LEN","Semrino",59.491,30.371,30.616,11,"PJSC MegaFon","1","MegaFon","Microsoft","RM-1075_1017","2.1.9.2","02177.00000.15184.36002",1,"Susanino, Leningradskaya oblast', Russia, 188365","Susanino","locality","Russia","RU","Leningrad Oblast","Gatchinsky District","","188365"
75372404,2986743,"2019-09-01 02:50:43","223.24.xxx.xxx",2516,3830,66,"Pathum Wan","Thailand","TH",13.7402,100.5352,"DTAC","Thailand","TH","Bangkok","10","Bangkok",13.773,100.534,2.27668,8,"True Internet","1","TRUE-H","NOKIA","RM-977_1021","3.0.2.0","01061.00042.14174.39001",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400"
75372406,6048298,"2019-09-01 02:51:13","176.59.xxx.xxx",6354,2435,117,"Kachkanar","Russian Federation","RU",58.6979,59.4929,"Interra Ltd","Russia","RU","Sverdlovsk Oblast","SVE","Serov",59.624,60.553,74.3102,11,"Tele2 Russia","1","Tele2","Microsoft","RM-1075_1017","2.1.9.2","02177.00000.15184.36002",1,"Serov, Sverdlovsk Oblast, Russia","Serov","locality","Russia","RU","Sverdlovsk Oblast","gorod Serov","","624992"
75372407,2986743,"2019-09-01 02:51:16","223.24.xxx.xxx",2406,3889,80,"Pathum Wan","Thailand","TH",13.7402,100.5352,"DTAC","Thailand","TH","Bangkok","10","Bangkok",13.773,100.534,2.27668,8,"True Internet","1","TRUE-H","NOKIA","RM-977_1021","3.0.2.0","01061.00042.14174.39001",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400"
75372412,6026387,"2019-09-01 02:53:40","103.7.xxx.xxx",106,2367,153,"Ha Noi","Viet Nam","VN",21.0285,105.8542,"VIETPN CO, LTD","Vietnam","VN","Haiphong","HP","Haiphong",20.844,106.651,53.0716,8,"Vietnamobile Telecommunications Joint Stock Compan","1","Vietnamobile","Microsoft","RM-1099_1019","3.0.0.0","02074.00000.15234.28002",1,"Hai Phong, Haiphong, Vietnam","Hai Phong","locality","Vietnam","VN","Haiphong","","",""
75372414,6048417,"2019-09-01 02:54:02","213.205.xxx.xxx",5022,1628,98,"Bracknell","United Kingdom","GB",51.4160,-0.7540,"Vodafone UK","United Kingdom","GB","Hampshire","HAM","Hampshire",51.226,-0.887,14.2978,8,"EE Mobile","1","Club","NOKIA","RM-1045_1003","2.0.0.3","02540.00019.15235.40008",1,"Farnham GU10, UK","Crondall","administrative_area_level_4","United Kingdom","GB","England","Hampshire","Hart District, Crondall","GU10"
75372415,5925545,"2019-09-01 02:54:23","188.162.xxx.xxx",7584,1219,124,"Cheboksary","Russian Federation","RU",56.1333,47.2500,"Etherway","Russia","RU","Mari El Republic","ME","Kushnur",56.160,48.010,29.3552,8,"Yota","1","Yota","Microsoft","RM-1118_14011","2.1.6.2","01078.00053.16236.35006",1,"Zvenigovsky District, Mari El Republic, Russia","Zvenigovsky District","administrative_area_level_2","Russia","RU","Mari El Republic","Zvenigovsky District","","425073"
75372421,6048442,"2019-09-01 02:56:52","119.160.xxx.xxx",1277,1011,219,"Lahore","Pakistan","PK",31.5395,74.3035,"Zong (CMPak)","Pakistan","PK","Punjab","PB","Lahore",31.419,74.261,8.69718,8,"Mobilink Mobile Internet","1","Jazz","Microsoft","RM-1141_1019","3.0.0.0","02074.10000.15174.44001",1,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","",""
75372426,6003326,"2019-09-01 02:59:07","106.76.xxx.xxx",1996,298,310,"Madanapalle","India","IN",13.5603,78.5036,"IM Broadband","India","IN","Andhra Pradesh","AP","Kadapa",14.484,78.833,67.6696,8,"Idea Cellular","1","Idea","Microsoft","RM-1141_1018","3.0.0.0","02074.10000.15174.44001",1,"Kadapa, Andhra Pradesh, India","Kadapa","locality","India","IN","Andhra Pradesh","Kadapa","","516001"
75372436,6024126,"2019-09-01 03:04:31","176.59.xxx.xxx",841,4240,83,"Voronezh","Russia","RU",51.6500,39.2000,"RETN","Russia","RU","Voronezh Oblast","VOR","Voronezh",51.642,39.172,1.28244,8,"T2 Mobile LLC","1","Tele2","Microsoft","RM-1031_1025","1.0.0.0","02074.00000.15234.28004",2,"Voronezh, Voronezh Oblast, Russia","Voronezh","locality","Russia","RU","Voronezh Oblast","gorod Voronezh","","394052"
75372437,6029620,"2019-09-01 03:05:17","128.124.xxx.xxx",9760,2863,84,"Ovruch","Ukraine","UA",51.3268,28.8029,"KomService","Ukraine","UA","Zhytomyrs'ka oblast","18","Korosten",50.952,28.635,26.9227,8,"PrJSC VF UKRAINE","1","VODAFONE UA-MTS UKR","Microsoft","RM-1077_1017","2.1.2.0","02177.00000.15184.36002",1,"Korosten', Zhytomyrs'ka oblast, Ukraine","Korosten'","locality","Ukraine","UA","Zhytomyrs'ka oblast","Korostens'ka city council","","11500"
75372439,6044078,"2019-09-01 03:06:39","37.162.xxx.xxx",2110,769,148,"Correggio","Italy","IT",44.7709,10.7819,"NETandWORK s.r.l.","Italy","IT","Emilia-Romagna","45","Guastalla",44.914,10.666,11.3973,8,"Iliad Italia","1","Iliad","Microsoft","RM-1090_1046","3.0.0.0","02074.00000.15234.28001",1,"42016 Guastalla RE, Italy","Guastalla","locality","Italy","IT","Emilia-Romagna","Province of Reggio Emilia","Guastalla","42016"
75372440,6024126,"2019-09-01 03:07:18","176.59.xxx.xxx",2171,2326,170,"Krasnodon","Ukraine","UA",48.3000,39.7333,"Optima-East LLC","Russia","RU","Voronezh Oblast","VOR","Voronezh",51.642,39.172,232.57,8,"T2 Mobile LLC","1","Tele2","Microsoft","RM-1031_1025","1.0.0.0","02074.00000.15234.28004",2,"Voronezh, Voronezh Oblast, Russia","Voronezh","locality","Russia","RU","Voronezh Oblast","gorod Voronezh","","394052"
75372444,5892847,"2019-09-01 03:09:33","5.90.xxx.xxx",5766,4554,100,"Verona","Italy","IT",45.4333,10.9833,"Inteplanet Srl","Italy","IT","Veneto","34","Ferrazze",45.443,11.078,4.65438,11,"Vodafone Italia","1","vodafone IT","Microsoft","RM-1104_11210","2.1.1.2","01078.00053.16236.35035",2,"37036 Ferrazze VR, Italy","Ferrazze","locality","Italy","IT","Veneto","Province of Verona","San Martino Buon Albergo","37036"
75372448,6048474,"2019-09-01 03:12:31","91.253.xxx.xxx",2986,996,249,"Niscemi","IT","IT",37.1486,14.3878,"We-Link srl","Italy","IT","Sicily","82","Pietraperzia",37.415,14.135,23.1117,8,"Wind Tre","1","3 ITA","NOKIA","RM-914_eu_italy_215","1.5.0.9","3058.50000.1430.0005",1,"94016 Pietraperzia EN, Italy","Pietraperzia","locality","Italy","IT","Sicily","Province of Enna","Pietraperzia","94016"
75372449,3580276,"2019-09-01 03:16:00","112.215.xxx.xxx",3435,377,113,"Surabaya","Indonesia","ID",-7.2667,112.7333,"Smartfren Telecom","Indonesia","ID","East Java","JI","Surabaya",-7.318,112.684,4.93335,8,"XL Axiata","1","AXIS","NOKIA","RM-978_1012","3.0.4.0","01061.00066.14235.36002",1,"Surabaya, Surabaya City, East Java, Indonesia","Surabaya","locality","Indonesia","ID","East Java","Surabaya City","","60227"
75372450,6048417,"2019-09-01 03:16:09","213.205.xxx.xxx",5258,108,148,"Bracknell","United Kingdom","GB",51.4160,-0.7540,"Vodafone UK","United Kingdom","GB","Hampshire","HAM","Hampshire",51.227,-0.887,14.2822,8,"EE Mobile","1","Club","NOKIA","RM-1045_1003","2.0.0.3","02540.00019.15235.40008",1,"Farnham GU10, UK","Crondall","administrative_area_level_4","United Kingdom","GB","England","Hampshire","Hart District, Crondall","GU10"
75372455,6047941,"2019-09-01 03:19:13","196.249.xxx.xxx",1611,1749,133,"Arusha","Tanzania","TZ",-3.3667,36.6833,"Habari Node ltd","Tanzania","TZ","Arusha","01","Arusha",-3.381,36.667,1.49539,8,"Viettel Tanzania","1","HALOTEL","NOKIA","RM-914_apac_thailand_203","1.5.0.1","3058.50000.1425.0002",1,"Arusha, Tanzania","Arusha","locality","Tanzania","TZ","Arusha","Arusha","",""
75372456,6047941,"2019-09-01 03:20:15","196.249.xxx.xxx",511,1425,115,"Arusha","Tanzania","TZ",-3.3667,36.6833,"Habari Node ltd","Tanzania","TZ","Arusha","01","Arusha",-3.381,36.667,1.49539,8,"Viettel Tanzania","1","HALOTEL","NOKIA","RM-914_apac_thailand_203","1.5.0.1","3058.50000.1425.0002",1,"Arusha, Tanzania","Arusha","locality","Tanzania","TZ","Arusha","Arusha","",""
75372459,5104426,"2019-09-01 03:23:32","188.170.xxx.xxx",18589,4547,65,"Otradnoe","Russia","RU",59.7667,30.7833,"Lentel","Russia","RU","Leningrad Oblast","LEN","Mga",59.761,30.960,6.18305,11,"PJSC MegaFon","1","MegaFon","Microsoft","RM-1075_1017","2.1.9.2","02177.00000.15184.36002",1,"Kirovsky District, Leningrad Oblast, Russia","Kirovsky District","administrative_area_level_2","Russia","RU","Leningrad Oblast","Kirovsky District","","187300"
75372469,6042739,"2019-09-01 03:29:54","85.115.xxx.xxx",21921,2952,66,"Shelekhov","Russian Federation","RU",52.1906,104.0919,"Alpari","Russia","RU","Irkutsk Oblast","IRK","Baklashi",52.187,104.019,3.06798,8,"VimpelCom","1","Beeline","Microsoft","RM-1099_1016","3.0.0.0","02074.00000.15234.28002",1,"Shelekhovsky District, Irkutsk Oblast, Russia","Shelekhovsky District","administrative_area_level_2","Russia","RU","Irkutsk Oblast","Shelekhovsky District","","666021"
75372474,5741150,"2019-09-01 03:30:39","91.253.xxx.xxx",5069,3010,78,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,14.3089,11,"Wind Tre","1","3 ITA","Microsoft","RM-1152_15683","3.0.4.0","01078.00042.16352.50007",2,"Italy","Italy","country","Italy","IT","","","",""
75372475,6047953,"2019-09-01 03:31:27","188.170.xxx.xxx",2529,2608,132,"Vologda","Russian Federation","RU",59.2167,39.9000,"MTS","Russia","RU","Arkhangelsk Oblast","ARK","Velsk",61.065,42.081,148.289,11,"PJSC MegaFon","1","MegaFon","NOKIA","RM-1038_1086","1.0.0.0","02177.00000.15184.36002",1,"Velsk, Arkhangelsk Oblast, Russia","Velsk","locality","Russia","RU","Arkhangelsk Oblast","Velsky District","","165150"
75372479,6045186,"2019-09-01 03:32:54","80.214.xxx.xxx",43574,12478,62,"Lyon","France","FR",45.7669,4.8342,"LaFibre.info","France","FR","Auvergne-Rhone-Alpes","ARA","Saint-Denis-les-Bourg",46.201,5.184,34.4515,11,"BOUYGUES TELECOM","1","Bouygues Telecom","Microsoft","RM-1075_1011","2.1.9.2","02177.00000.15184.36003",1,"Saint-Denis-lès-Bourg, France","Saint-Denis-lès-Bourg","locality","France","FR","Rhone-Alpes","Ain","","01000"
75372482,6045186,"2019-09-01 03:33:15","80.214.xxx.xxx",43129,10903,62,"Lyon","France","FR",45.7669,4.8342,"LaFibre.info","France","FR","Auvergne-Rhone-Alpes","ARA","Saint-Denis-les-Bourg",46.201,5.184,34.4515,11,"BOUYGUES TELECOM","1","Bouygues Telecom","Microsoft","RM-1075_1011","2.1.9.2","02177.00000.15184.36003",1,"Saint-Denis-lès-Bourg, France","Saint-Denis-lès-Bourg","locality","France","FR","Rhone-Alpes","Ain","","01000"
75372492,4587788,"2019-09-01 03:40:17","109.240.xxx.xxx",5319,584,64,"Tuusula","Finland","FI",60.4040,25.0131,"Speek","Finland","FI","Uusimaa","18","Hyvinkaeae",60.606,24.593,20.0097,11,"Telia Finland Oyj","1","Telia FI","Microsoft","RM-1062_1004","3.4.0.0","02177.00000.15184.36002",1,"Hyvinkää, Finland","Hyvinkää","locality","Finland","FI","Uusimaa","Hyvinkää","","05720"
75372503,5946041,"2019-09-01 03:44:39","82.132.xxx.xxx",35343,16751,63,"Bracknell","United Kingdom","GB",51.4160,-0.7540,"Vodafone UK","United Kingdom","GB","Reading","RDG","Reading",51.478,-1.047,13.3459,11,"Telefonica O2 UK","1","giffgaff","NOKIA","RM-974_1080","6.1.0.0","02040.00021.15235.30008",1,"Reading RG8, UK","Reading","locality","United Kingdom","GB","England","Reading","","RG8"
75372519,5064671,"2019-09-01 03:50:02","197.185.xxx.xxx",1046,1475,198,"Durban","South Africa","ZA",-29.8697,31.0236,"iSPACE","South Africa","ZA","KwaZulu-Natal","NL","Bluff",-29.904,31.032,2.47768,11,"RAIN","1","rain","NOKIA","RM-994_im_south_africa_1224","2.0.0.0","3058.50000.1424.0001",1,"Bluff, South Africa","Bluff","locality","South Africa","ZA","KwaZulu-Natal","Durban Metro","Durban Metro","4052"
75372524,6047944,"2019-09-01 03:50:44","37.32.xxx.xxx",2126,1901,98,"Fermo","IT","IT",43.1589,13.7201,"GetBy","Italy","IT","Marche","57","Civitanova Marche",43.326,13.716,11.6009,11,"PostePay S.p.A.","1","PosteMobile","NOKIA","RM-1038_1012","1.0.0.0","02177.00000.15184.36004",1,"Italy","Italy","country","Italy","IT","","","",""
75372531,5064671,"2019-09-01 03:51:52","197.185.xxx.xxx",1203,904,199,"Durban","South Africa","ZA",-29.8697,31.0236,"iSPACE","South Africa","ZA","KwaZulu-Natal","NL","Bluff",-29.904,31.033,2.45889,11,"RAIN","1","rain","NOKIA","RM-994_im_south_africa_1224","2.0.0.0","3058.50000.1424.0001",1,"Bluff, South Africa","Bluff","locality","South Africa","ZA","KwaZulu-Natal","Durban Metro","Durban Metro","4052"
75372551,5064671,"2019-09-01 03:57:32","197.185.xxx.xxx",2942,1839,233,"Durban","South Africa","ZA",-29.8697,31.0236,"Web Squad","South Africa","ZA","KwaZulu-Natal","NL","Bluff",-29.904,31.032,2.47087,11,"RAIN","1","rain","NOKIA","RM-994_im_south_africa_1224","2.0.0.0","3058.50000.1424.0001",1,"Bluff, South Africa","Bluff","locality","South Africa","ZA","KwaZulu-Natal","Durban Metro","Durban Metro","4052"
75372556,6033865,"2019-09-01 03:58:59","91.193.xxx.xxx",11450,3219,149,"Moscow","Russia","RU",55.7517,37.6178,"i3D.net","Russia","RU","Moscow","MOW","Moscow",55.752,37.617,0.0730052,8,"VimpelCom","1","Beeline","Microsoft","RM-1077_1017","2.1.2.0","02177.00000.15184.36002",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","109012"
75372557,6048147,"2019-09-01 03:58:59","113.185.xxx.xxx",3247,2037,83,"Hanoi","Vietnam","VN",21.0285,105.8542,"FPT Telecom","Vietnam","VN","Ha Giang","03","Bac Quang",22.534,104.903,120.741,8,"Vietnam Posts And Telecommunications Group","1","VINAPHONE","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Tân Thành, Bắc Quang District, Ha Giang, Vietnam","Tân Thành","administrative_area_level_3","Vietnam","VN","Ha Giang","Bắc Quang","Tân Thành",""
75372560,6048084,"2019-09-01 03:59:19","109.42.xxx.xxx",7106,1391,78,"Ulm","Germany","DE",48.4000,9.9833,"SWU TeleNet GmbH","Germany","DE","Baden-Württemberg","BW","Heidenheim",48.672,10.156,20.4246,11,"Vodafone GmbH","1","Vodafone.de","Microsoft","RM-1154_15706","3.0.6.0","01078.00042.16352.50011",1,"Heidenheim, Germany","Heidenheim","locality","Germany","DE","Baden-Württemberg","Stuttgart","Heidenheim","89522"
75372565,6048147,"2019-09-01 04:00:04","113.185.xxx.xxx",2941,3358,83,"Hanoi","Vietnam","VN",21.0285,105.8542,"FPT Telecom","Vietnam","VN","Ha Giang","03","Bac Quang",22.525,104.902,120.246,8,"Vietnam Posts And Telecommunications Group","1","VINAPHONE","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Tân Thành, Bắc Quang District, Ha Giang, Vietnam","Tân Thành","administrative_area_level_3","Vietnam","VN","Ha Giang","Bắc Quang","Tân Thành",""
75372571,6048147,"2019-09-01 04:01:37","113.185.xxx.xxx",3616,3766,83,"Hanoi","Vietnam","VN",21.0285,105.8542,"FPT Telecom","Vietnam","VN","Ha Giang","03","Bac Quang",22.534,104.902,120.744,8,"Vietnam Posts And Telecommunications Group","1","VINAPHONE","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Tân Thành, Bắc Quang District, Ha Giang, Vietnam","Tân Thành","administrative_area_level_3","Vietnam","VN","Ha Giang","Bắc Quang","Tân Thành",""
75372592,3888771,"2019-09-01 04:07:37","37.162.xxx.xxx",4107,4135,147,"Mongrassano","Italy","IT",39.5273,16.1156,"LIRS srl","Italy","IT","Calabria","78","Paola",39.370,16.037,11.6549,8,"Iliad Italia","1","Iliad","Microsoft","RM-1077_1011","2.1.2.0","02177.00000.15481.38003",1,"Paola CS, Italy","Paola","locality","Italy","IT","Calabria","Province of Cosenza","Paola","87027"
75372595,5232677,"2019-09-01 04:09:51","146.185.xxx.xxx",7064,3232,113,"Baabda","Lebanon","LB",33.8338,35.5441,"SME s.a.r.l","Lebanon","LB","Mt Lebanon","JL","Bchamoun",33.791,35.499,3.9003,8,"touch Lebanon","1","touch","Microsoft","RM-1067_1015","2.4.0.0","02177.00000.15184.36002",1,"Bchamoun, Lebanon","Bchamoun","administrative_area_level_3","Lebanon","LB","Mount Lebanon","Aley","Bchamoun",""
75372604,5860833,"2019-09-01 04:14:41","106.66.xxx.xxx",2507,1158,131,"Thiruvalla","India","IN",9.3835,76.5741,"Asianet","India","IN","Kerala","KL","Nedumkandam",9.838,77.145,50.12,8,"Idea Cellular","1","Idea","NOKIA","RM-976_1192","3.0.0.0","02040.00021.15053.36004",1,"Nedumkandam, Kerala 685553, India","Nedumkandam","locality","India","IN","Tamil Nadu","Idukki","","685553"
75372605,5064671,"2019-09-01 04:14:50","197.185.xxx.xxx",2696,4302,200,"Durban","South Africa","ZA",-29.8697,31.0236,"Web Squad","South Africa","ZA","KwaZulu-Natal","NL","Bluff",-29.904,31.032,2.47087,11,"RAIN","1","rain","NOKIA","RM-994_im_south_africa_1224","2.0.0.0","3058.50000.1424.0001",1,"Bluff, South Africa","Bluff","locality","South Africa","ZA","KwaZulu-Natal","Durban Metro","Durban Metro","4052"
75372619,5975546,"2019-09-01 04:23:09","46.211.xxx.xxx",10064,3571,99,"Kovel","Ukraine","UA",51.2167,24.7167,"UAinet ISP","Ukraine","UA","Volyns'ka oblast","07","Stara Vyzhivka",51.443,24.430,19.9697,8,"Kyivstar PJSC","1","KYIVSTAR","NOKIA","RM-1040_1009","1.0.0.0","02040.00021.15235.30004",1,"Stara Vyzhivka, Volyns'ka oblast, Ukraine","Stara Vyzhivka","locality","Ukraine","UA","Volyns'ka oblast","Starovyzhivs'kyi district","","44401"
75372633,5234775,"2019-09-01 04:27:24","85.115.xxx.xxx",12452,8354,98,"Stavropol","Russian Federation","RU",45.0500,41.9667,"Rostelecom","Russia","RU","Stavropol Krai","STA","Pyatigorsk",44.048,43.059,87.7433,11,"VimpelCom","1","Beeline","Microsoft","RM-1154_15855","3.0.6.0","01078.00042.16352.50005",2,"Pyatigorsk, Stavropol Krai, Russia","Pyatigorsk","locality","Russia","RU","Stavropol Krai","gorod Pyatigorsk","","357503"
75372637,5234775,"2019-09-01 04:27:59","85.115.xxx.xxx",9919,7031,99,"Stavropol","Russian Federation","RU",45.0500,41.9667,"Rostelecom","Russia","RU","Stavropol Krai","STA","Pyatigorsk",44.048,43.059,87.7433,11,"VimpelCom","1","Beeline","Microsoft","RM-1154_15855","3.0.6.0","01078.00042.16352.50005",2,"Pyatigorsk, Stavropol Krai, Russia","Pyatigorsk","locality","Russia","RU","Stavropol Krai","gorod Pyatigorsk","","357503"
75372638,6048478,"2019-09-01 04:28:54","188.29.xxx.xxx",2339,4987,78,"Edinburgh","United Kingdom","GB",55.9533,-3.1883,"Exascale Limited","United Kingdom","GB","Inverclyde","IVC","Greenock",55.936,-4.713,59.0968,11,"Three","1","Smarty","Microsoft","RM-1118_11242","2.1.6.2","01078.00053.16236.35016",1,"Greenock PA15, UK","Greenock","locality","United Kingdom","GB","Scotland","Inverclyde","","PA15"
75372641,5234775,"2019-09-01 04:29:48","85.115.xxx.xxx",17865,7123,132,"Stavropol","Russia","RU",45.0500,41.9667,"Beeline","Russia","RU","Stavropol Krai","STA","Pyatigorsk",44.048,43.059,87.7433,11,"VimpelCom","1","Beeline","Microsoft","RM-1154_15855","3.0.6.0","01078.00042.16352.50005",2,"Pyatigorsk, Stavropol Krai, Russia","Pyatigorsk","locality","Russia","RU","Stavropol Krai","gorod Pyatigorsk","","357503"
75372643,1973620,"2019-09-01 04:30:45","5.90.xxx.xxx",1427,2795,109,"Rome","Italy","IT",41.9000,12.5000,"Warian Srl","Italy","IT","Lazio","62","Rome",41.890,12.512,0.921244,11,"Vodafone Italia","1","vodafone IT","NOKIA","RM-1045_1060","2.0.0.1","02540.00019.14484.37002",2,"Rome, Italy","Rome","locality","Italy","IT","Lazio","Metropolitan City of Rome","Rome","00185"
75372645,6004675,"2019-09-01 04:31:02","176.59.xxx.xxx",31874,20784,82,"Voronezh","Russian Federation","RU",51.6754,39.2088,"FreeDom","Russia","RU","Voronezh Oblast","VOR","Voronezh",51.683,39.083,5.39833,11,"T2 Mobile LLC","1","Tele2","NOKIA","RM-1027_1007","3.1.0.1","02040.00021.15235.50009",1,"Voronezh, Voronezh Oblast, Russia","Voronezh","locality","Russia","RU","Voronezh Oblast","gorod Voronezh","","394040"
